"any","zona","dat","via","pk","nommun","nomcom","nomdem","f_morts","f_ferits_greus","f_ferits_lleus","f_victimes","f_unitats_implicades","f_vianants_implicades","f_bicicletes_implicades","f_ciclomotors_implicades","f_motocicletes_implicades","f_veh_lleugers_implicades","f_veh_pesants_implicades","f_altres_unit_implicades","f_unit_desc_implicades","c_velocitat_via","d_acc_amb_fuga","d_boira","d_caract_entorn","d_carril_especial","d_circulacio_mesures_esp","d_climatologia","d_func_esp_via","d_gravetat","d_influit_boira","d_influit_caract_entorn","d_influit_circulacio","d_influit_estat_clima","d_influit_inten_vent","d_influit_lluminositat","d_influit_mesu_esp","d_influit_obj_calcada","d_influit_solcs_rases","d_influit_visibilitat","d_inter_seccio","d_limit_velocitat","d_lluminositat","d_regulacio_prioritat","d_sentits_via","d_subtipus_accident","d_subtipus_tram","d_subzona","d_superficie","d_tipus_via","d_titularitat_via","d_tracat_altimetric","d_vent","grupdialab","hor","gruphor","tipacc","tipdia"
"2010","Carretera","2010-12-02T15:31:00.000","N-240","396","MONTBLANC","Conca de Barbera","Tarragona","0","2","0","2","1","0","0","0","0","1","0","0","0","80","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Sortida de via amb xoc o col·lisió","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","1531","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2010","Zona urbana","2010-10-19T08:30:00.000","SE","999999","CERDANYOLA DEL VALLES","Valles Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","50","No","No n'hi ha","A nivell","Carril bici","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","83","Matí","Atropellament","dill-dij"
"2010","Zona urbana","2010-07-21T17:55:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1755","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-05-26T12:00:00.000","SE","999999","SABADELL","Valles Occidental","Barcelona","0","1","1","2","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Carretera","Sec i net","Altres","NA","NA","Calma, vent molt suau","Feiners","12","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-09-16T14:00:00.000","SE","999999","SABADELL","Valles Occidental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","14","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-10-19T16:50:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","3","0","0","0","1","2","0","0","0","100","Si","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","165","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-06-14T23:47:00.000","BP-1417","98","SANT CUGAT DEL VALLES","Valles Occidental","Barcelona","0","1","3","4","2","0","0","0","0","2","0","0","0","40","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","Sense especificar","No","No","Si","Sense especificar","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Mullat","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners","2347","Nit","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-03-21T20:38:00.000","BV-2122","0","SANT MARTI SARROCA","Alt Penedes","Barcelona","0","1","2","3","2","0","0","0","0","2","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","2038","Tarda","Col.lisió de vehicles en marxa","dg"
"2010","Zona urbana","2010-01-14T10:35:00.000","SE","999999","ROSES","Alt Emporda","Girona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1035","Matí","Atropellament","dill-dij"
"2010","Zona urbana","2010-09-04T12:54:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","1","0","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Un sol sentit","Caiguda en la via","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","1254","Matí","Bolcada a la calcada","dis"
"2010","Carretera","2010-08-13T09:07:00.000","C-14","131","BASSELLA","Alt Urgell","Lleida","1","2","3","6","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","907","Matí","Col.lisió de vehicles en marxa","div"
"2010","Carretera","2010-03-31T16:48:00.000","AP-7","2272","RODA DE BARA","Tarragones","Tarragona","0","1","3","4","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Altres","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","1648","Tarda","Altres","dill-dij"
"2010","Carretera","2010-07-30T08:05:00.000","SE","999999","TORTOSA","Baix Ebre","Tarragona","0","1","0","1","2","0","0","0","0","2","0","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","805","Matí","Col.lisió de vehicles en marxa","div"
"2010","Zona urbana","2010-08-21T05:40:00.000","SE","999999","SALOU","Tarragones","Tarragona","0","1","1","2","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial insuficient","NA","Un sol sentit","Resta sortides de via","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","54","Nit","Sortida de la calcada sense especificar","dis"
"2010","Carretera","2010-08-06T15:57:00.000","C-55","424","CALLUS","Bages","Barcelona","1","4","0","5","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","1557","Tarda","Col.lisió de vehicles en marxa","div"
"2010","Zona urbana","2010-12-10T14:10:00.000","SE","999999","SABADELL","Valles Occidental","Barcelona","0","1","1","2","7","2","0","0","0","5","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","141","Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","div"
"2010","Carretera","2010-05-17T20:05:00.000","C-60","36","ARGENTONA","Maresme","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Autovia","Autonòmica","Pla","Calma, vent molt suau","Feiners","2005","Tarda","Bolcada a la calcada","dill-dij"
"2010","Carretera","2010-09-18T02:48:00.000","N-II","657","ARENYS DE MAR","Maresme","Barcelona","0","2","1","3","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","CapDeSetmana","248","Nit","Col.lisió de vehicles en marxa","dis"
"2010","Zona urbana","2010-06-04T07:32:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","732","Matí","Atropellament","div"
"2010","Zona urbana","2010-07-04T23:00:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","3","4","3","2","0","1","0","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","23","Nit","Atropellament","dg"
"2010","Zona urbana","2010-08-26T16:30:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","4","0","4","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","163","Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Carretera","2010-10-25T11:47:00.000","SE","999999","FORNELLS DE LA SELVA","Girones","Girona","0","1","0","1","2","0","0","0","1","1","0","0","0","40","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Encreuament o intersecció en X o +","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","1147","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-02-28T14:00:00.000","SE","999999","TARRAGONA","Tarragones","Tarragona","0","1","0","1","2","1","0","0","1","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","NA","Un sol sentit","Caiguda en la via","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","14","Tarda","Bolcada a la calcada","dg"
"2010","Zona urbana","2010-10-28T16:20:00.000","SE","999999","VILADECANS","Baix Llobregat","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","162","Tarda","Atropellament","dill-dij"
"2010","Carretera","2010-02-07T18:50:00.000","C-31","197","HOSPITALET DE LLOBREGAT","Barcelones","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","185","Tarda","Col.lisió de vehicles en marxa","dg"
"2010","Carretera","2010-05-23T19:06:00.000","GI-660","23","BISBAL D'EMPORDA, LA","Baix Emporda","Girona","0","2","1","3","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","1906","Tarda","Sortida de la calcada sense especificar","dg"
"2010","Carretera","2010-10-06T08:36:00.000","TV-3421","301","ROQUETES","Baix Ebre","Tarragona","0","1","0","1","2","0","1","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","836","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-11-02T13:40:00.000","SE","999999","SANTA PERPETUA DE MO","Valles Occidental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Doble sentit","Fregament o col·lisió lateral","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","134","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-09-26T20:05:00.000","SE","999999","CASTELLDEFELS","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre","NA","Doble sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","2005","Tarda","Col.lisió de vehicles en marxa","dg"
"2010","Zona urbana","2010-06-24T21:24:00.000","SE","999999","VILAFRANCA DEL PENEDES","Alt Penedes","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Sense especificar","Envestida (frontal lateral)","Enllaç d'entrada o eixida","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","2124","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-08-28T21:44:00.000","AP-7","134","MONTORNES DEL VALLES","Valles Oriental","Barcelona","0","1","5","6","6","0","0","0","1","5","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana","2144","Tarda","Col.lisió de vehicles en marxa","dis"
"2010","Zona urbana","2010-02-22T08:45:00.000","SE","999999","BANYOLES","Pla de l'Estany","Girona","0","1","0","1","2","0","1","0","0","1","0","0","0","30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Sols norma prioritat de pas","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","845","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-07-17T22:23:00.000","SE","999999","MOLLET DEL VALLES","Valles Oriental","Barcelona","0","1","1","2","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Vent fort","CapDeSetmana","2223","Nit","Col.lisió de vehicles en marxa","dis"
"2010","Carretera","2010-10-25T15:29:00.000","C-59","13","CALDES DE MONTBUI","Valles Oriental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","60","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","1529","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-08-19T17:40:00.000","BV-1602","81","LLICA D'AMUNT","Valles Oriental","Barcelona","0","2","0","2","3","0","2","0","0","1","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Si","No","No","No","No","No","No","No","Si","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","174","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-06-16T13:41:00.000","C-243B","145","SUBIRATS","Alt Penedes","Barcelona","0","3","0","3","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Si","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","1341","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-01-22T16:15:00.000","C-35","678","SANT FELIU DE BUIXALLEU","Selva","Girona","0","2","2","4","4","0","0","0","0","3","1","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","Obres","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","1615","Tarda","Col.lisió de vehicles en marxa","div"
"2010","Zona urbana","2010-07-03T10:40:00.000","SE","999999","VIC","Osona","Barcelona","0","1","1","2","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","CapDeSetmana","104","Matí","Col.lisió de vehicles en marxa","dis"
"2010","Carretera","2010-02-15T01:41:00.000","L-310","176","TORREFETA I FLOREJACS","Segarra","Lleida","0","1","4","5","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","141","Nit","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Zona urbana","2010-03-26T17:25:00.000","SE","999999","REUS","Baix Camp","Tarragona","0","1","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","1725","Tarda","Bolcada a la calcada","div"
"2010","Carretera","2010-02-15T19:20:00.000","SE","999999","SANTA COLOMA DE FARNERS","Selva","Girona","0","1","0","1","2","0","0","1","0","1","0","0","0","30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial suficient","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Mullat","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","192","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-01-31T20:55:00.000","SE","999999","MANRESA","Bages","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","2055","Tarda","Atropellament","dg"
"2010","Zona urbana","2010-08-08T18:20:00.000","SE","999999","SANT VICENC DELS HORTS","Baix Llobregat","Barcelona","0","2","1","3","1","0","0","0","0","1","0","0","0","NA","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Si","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","182","Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dg"
"2010","Zona urbana","2010-05-29T08:20:00.000","SE","999999","TERRASSA","Valles Occidental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","82","Matí","Col.lisió de vehicles en marxa","dis"
"2010","Carretera","2010-08-03T09:06:00.000","A-2","5946","SANT ANFREU DE LA BARCA","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","0","2","0","0","0","120","No","No n'hi ha","A nivell","Carril acceleració","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","906","Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Zona urbana","2010-07-20T13:40:00.000","SE","999999","BADALONA","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","134","Matí","Col.lisió de vehicles en marxa","dill-dij"
